         8381846 function calls (8245540 primitive calls) in 14.821 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8936(PeekVidsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8965(PelotonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9009(PhilharmonieDeParisIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9024(PhotobucketIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9179(PlatziIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9362(PolskieRadioPodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9448(PornHubUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9633(QQMusicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9673(QingTingIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9825(RMCDecouverteIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10430(RockstarGamesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10570(RumbleChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10678(RuvSpilaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11206(ShugiinItvLiveRoomIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11240(SimplecastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11247(SimplecastPodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11254(SinaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11375(SkySportsNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11390(SlidesLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11419(SnapchatSpotlightIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11448(SohuVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11455(SonyLIVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11476(SoundcloudBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11510(SoundcloudRelatedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11560(SoundgasmIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11810(StitcherBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11834(StoryFireIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12294(TVPVODVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12548(TeleQuebecSquatIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12674(TheInterceptIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12702(CorusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12857(ThisVidIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12865(ThisVidPlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13192(TubiTvIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13456(TxxxIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13464(UDNEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13491(UKTVPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13522(USANetworkIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15220(YouPornChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15471(YoutubeTruncatedURLIE)
        4    0.000    0.000    0.000    0.000 _base.py:616(<lambda>)
        1    0.000    0.000    0.000    0.000 _redirect.py:125(YoutubeWatchLaterIE)
        2    0.000    0.000    0.000    0.000 {built-in method _operator.is_}
        2    0.000    0.000    0.000    0.000 {built-in method _operator.lt}
        1    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 optparse.py:132(OptionValueError)
        1    0.000    0.000    0.000    0.000 cookies.py:89(CookieLoadError)
        1    0.000    0.000    0.000    0.000 _utils.py:1024(GeoRestrictedError)
        1    0.000    0.000    0.000    0.000 _utils.py:1045(DownloadError)
        1    0.000    0.000    0.000    0.000 _utils.py:1068(SameFileError)
        1    0.000    0.000    0.000    0.000 _utils.py:1140(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 _utils.py:1155(XAttrMetadataError)
        1    0.000    0.000    0.000    0.000 _utils.py:2289(IndexError)
        1    0.000    0.000    0.000    0.000 _utils.py:2529(IndexError)
        1    0.000    0.000    0.000    0.000 _urllib.py:264(PUTRequest)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:82(FFmpegPostProcessorError)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:859(FFmpegFixupPostProcessor)
        1    0.000    0.000    0.000    0.000 common.py:3757(CommentsDisabled)
        2    0.000    0.000    0.000    0.000 YoutubeDL.py:3017(<genexpr>)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:201(ADNIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1810(BrilliantpalaClassesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2873(DailymotionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3726(FancodeVodIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4623(HRTiIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:720(AntennaGrWatchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:749(ApplePodcastsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:948(AudiusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1054(BBVTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1078(BBVTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1085(BFIPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1093(BFMTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1279(BeegIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2166(CTVNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2181(CWTVMovieIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2414(CiscoWebexIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2945(DangalPlaySeasonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2999(DaystarClipIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3183(DrTuberIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3541(EpidemicSoundIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3564(EpornerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3711(FacebookRedirectURLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3758(FczenitIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3808(FiveThirtyEightIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3822(FlickrIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3960(FranceTVInfoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4084(GBNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4137(GameDevTVDashboardIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4218(GazetaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4247(GermanupaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4302(GlattvisionTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4445(GoToStageIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4659(HTML5MediaEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4805(HuajiaoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4907(IHeartRadioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5058(ImdbIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5066(ImdbListIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5091(ImgurGalleryIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5189(InternetVideoArchiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5312(IzleseneIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5783(LEGOIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5796(LRTStreamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5810(LSMLREmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5839(LaracastsBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6722(MiTeleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7347(NFBIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8397(NubilesPornIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8751(PRXStoriesSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11120(SexuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5851(LaracastsPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5931(LearningOnScreenIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5946(LecturioBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5990(LetvCloudIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6013(LibsynIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6068(LimelightMediaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6171(LocoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6205(LumniIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6278(MLBTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6310(MNetTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6365(MTVItaliaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6430(MailRuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6443(MailRuMusicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6459(MainStreamingIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6517(MaoriTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6524(MarkizaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6605(MediaiteIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6653(MediasiteNamedCatalogIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6679(MegaTVComIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6790(MindsFeedBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7138(MxplayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7166(MySpassIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7188(MzaaloIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7321(NDRBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7326(NDRIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7566(NRKTVDirekteIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7838(NetEaseMusicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7884(NetPlusTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7902(NetPlusTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8059(NhkRadiruIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8127(NiconicoChannelPlusChannelBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8259(NineGagIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8289(NitterIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8483(OdnoklassnikiIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8490(OfTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8533(OnDemandKoreaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8577(OnetIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8641(OpencastPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8679(OsnatelTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8686(OutsideTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8723(PRXBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8897(ParlviewIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8931(PeekVidsBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8944(PeerTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9031(PiaLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9072(PinkbikeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9268(PodchaserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9283(PokerGoBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9357(PolskieRadioPodcastBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9383(PopcorntimesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9464(PornTopIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9551(PressTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9571(ProjectVeritasIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9704(QuantumTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9817(RENTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10498(RottenTomatoesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10608(RutubeChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10820(STVPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10978(SapoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11113(SevenPlusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11228(SimplecastBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11261(SixPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11412(SmotrimIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11426(SnotrIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11470(SoundcloudEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11496(SoundcloudPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11616(SovietsClosetBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11621(SovietsClosetIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11628(SovietsClosetPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11765(StagePlusVODConcertIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11796(SteamCommunityBroadcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11815(StitcherIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11867(StreamCZIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11978(TBSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11992(TBSJPPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12027(TMZIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12059(TV24UAVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12150(TV8ItLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12317(TVPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12324(TVerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12331(TagesschauIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12438(TeamTreeHouseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12460(TedEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12599(TelemundoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12646(TestURLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12667(TheHoleTvIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12826(TheaterComplexTownPPVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12919(TikTokEffectIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12941(TikTokSoundIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13054(TrillerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13124(TrtWorldIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13220(TuneInPodcastEpisodeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13227(TuneInPodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13234(TuneInShortenerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13242(TuneInStationIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13258(TvwIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13280(TwentyMinutenIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13403(TwitterBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13477(UFCArabiaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13906(ViMPPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13918(ViceArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15045(YahooSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15415(YoutubeSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14150(ViewSourceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14266(ViqeoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14353(VoxMediaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14512(WalyTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14554(WashingtonPostIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14568(WatchESPNIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14649(WeiboVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15166(YouJizzIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15228(YouPornCollectionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15244(YouPornStarIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15353(YoutubeLivestreamEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15370(YoutubeNotificationsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15397(YoutubeRecommendedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15655(ZingMp3BaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15688(ZingMp3IE)
        1    0.000    0.000    0.000    0.000 jsinterp.py:214(LocalNameSpace)
        2    0.000    0.000    0.000    0.000 _video.py:3129(_needs_live_processing)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {method 'issubset' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {function socket.detach at 0x000001DF8F64DC60}
        1    0.000    0.000    0.000    0.000 __init__.py:819(__init__)
        1    0.000    0.000    0.000    0.000 getpass.py:25(GetPassWarning)
        1    0.000    0.000    0.000    0.000 _utils.py:830(netrc_from_content)
        1    0.000    0.000    0.000    0.000 _utils.py:1090(DownloadCancelled)
        1    0.000    0.000    0.000    0.000 _utils.py:1118(ThrottledDownload)
        1    0.000    0.000    0.000    0.000 _utils.py:1126(UnavailableVideoError)
        1    0.000    0.000    0.000    0.000 _utils.py:2202(IndexError)
        1    0.000    0.000    0.000    0.000 _urllib.py:269(HEADRequest)
        1    0.000    0.000    0.000    0.000 exceptions.py:90(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(ProxyError)
        1    0.000    0.000    0.000    0.000 socks.py:35(Socks5Command)
        1    0.000    0.000    0.000    0.000 websocket.py:22(WebSocketRequestHandler)
        1    0.000    0.000    0.000    0.000 common.py:214(AudioConversionError)
        1    0.000    0.000    0.000    0.000 embedthumbnail.py:26(EmbedThumbnailPPError)
        1    0.000    0.000    0.000    0.000 f4m.py:14(DataTruncatedError)
        1    0.000    0.000    0.000    0.000 external.py:242(WgetFD)
        1    0.000    0.000    0.000    0.000 common.py:3976(StopExtraction)
        3    0.000    0.000    0.000    0.000 YoutubeDL.py:3542(ffmpeg_fixup)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1119(BRIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1427(BiliBiliSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2034(CCMAIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3047(DigitalConcertHallIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3300(ERTFlixIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5378(JioCinemaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:657(AmazonStoreIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:704(Ant1NewsGrArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:728(AnvatoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:742(AppleConnectIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:770(ArcPublishingIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:784(ArkenaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:799(Art19IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:852(AsobiChannelBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:857(AsobiChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:888(AtresPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:896(AudiMediaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:915(AudiodraftCustomIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:922(AudiodraftGenericIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:929(AudiomackAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:936(AudiomackIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:956(AudiusPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:964(AudiusProfileIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:979(AxsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1008(BBCCoUkIPlayerEpisodesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1049(ZattooPlatformBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1105(BFMTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1230(BandlabIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1503(BilibiliCheeseSeasonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1688(BoxCastVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1702(BpbIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1724(BrainPOPELLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1775(BravoTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1842(BunnyCdnIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1976(CBSNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2051(CDAFolderIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2197(CallinIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2204(CaltransIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2211(CamFMEpisodeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2238(CamdemyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2273(Canalc2IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2295(CaracolTvPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2421(OnetBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2860(DailyWirePodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2917(DamtomoRecordIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2969(DaumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2992(DaumUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3196(DreiSatIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3272(EMPFlixIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3327(ESPNCricInfoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3360(EWETVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3378(EWETVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3477(EinsUndEinsTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3610(EuropaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3653(FC2IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3681(FOXIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3836(FloatplaneIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3877(FourTubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3892(FoxNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4048(FujiTVFODPlus7IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4211(GaskrankIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4233(GeniusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4320(GlattvisionTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4327(GlideIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4407(GlomexIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4452(GodResourceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4574(HBOIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4706(HiDiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4721(HitRecordIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4749(HotNewHipHopIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4902(IHeartRadioBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4941(ITProTVCourseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5001(IchinanaLiveVODIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5051(IltalehtiIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5105(InaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5145(InstagramIOSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5266(IvideonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5319(JStreamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5342(JWPlatformIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5414(JioSaavnSongIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5450(KakaoIE)
